fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-05-09,5000C,CEUTA,CEUTA,87,18.4,0.0,16.1,,20.8,12:10,09,4.7,10.6,08:10,10.4,1008.6,10,1006.1,17,80.0,90.0,,71.0,12:20
2024-05-10,5000C,CEUTA,CEUTA,87,18.2,0.0,16.3,02:30,20.1,11:30,10,5.3,9.7,11:00,2.7,1007.1,00,1004.4,15,84.0,92.0,,76.0,12:30
2024-05-11,5000C,CEUTA,CEUTA,87,18.8,0.0,16.3,03:50,21.4,14:10,08,3.9,9.2,12:00,5.1,1006.9,23,1004.8,05,82.0,97.0,23:10,71.0,14:00
2024-05-12,5000C,CEUTA,CEUTA,87,18.6,0.0,15.6,06:00,21.6,13:10,13,1.4,5.0,15:30,11.6,1007.2,11,1004.3,19,81.0,97.0,,69.0,14:30
2024-05-13,5000C,CEUTA,CEUTA,87,20.6,0.0,15.3,05:20,26.0,15:00,31,1.4,11.1,16:50,12.4,1005.5,00,1000.9,18,61.0,95.0,00:20,37.0,18:00
2024-05-14,5000C,CEUTA,CEUTA,87,18.2,0.0,16.4,20:40,20.1,12:10,99,3.9,14.2,,10.9,1002.7,,1000.2,02,62.0,86.0,06:20,48.0,13:30
2024-05-15,5000C,CEUTA,CEUTA,87,17.2,0.0,14.0,04:50,20.5,12:00,31,3.6,12.2,18:00,12.9,1003.2,22,1000.4,02,50.0,74.0,23:40,37.0,11:30
2024-05-16,5000C,CEUTA,CEUTA,87,18.4,0.0,14.5,04:30,22.3,14:50,33,2.8,11.9,19:20,12.8,1003.9,10,1001.4,18,52.0,77.0,23:40,41.0,
2024-05-17,5000C,CEUTA,CEUTA,87,19.2,0.0,16.0,21:20,22.4,10:30,27,2.5,11.4,02:20,8.5,1003.2,12,1000.5,02,64.0,79.0,01:30,58.0,
2024-05-18,5000C,CEUTA,CEUTA,87,19.8,0.0,16.2,02:20,23.3,13:00,24,3.3,11.4,00:10,12.3,1003.3,,1001.1,03,49.0,73.0,04:00,36.0,13:10
2024-05-19,5000C,CEUTA,CEUTA,87,19.1,0.0,16.2,05:00,22.0,11:50,99,2.5,12.2,,11.9,1004.6,21,1000.1,01,59.0,76.0,03:20,48.0,
2024-05-20,5000C,CEUTA,CEUTA,87,18.8,0.0,16.2,00:10,21.4,14:10,30,2.2,13.6,01:20,10.3,1007.2,21,1002.6,02,58.0,76.0,,39.0,15:30
2024-05-21,5000C,CEUTA,CEUTA,87,18.6,0.0,15.7,05:10,21.4,14:00,28,2.8,12.8,00:30,12.4,1009.6,10,1005.8,03,59.0,77.0,01:40,49.0,15:20
2024-05-22,5000C,CEUTA,CEUTA,87,21.6,0.0,16.9,00:30,26.4,13:50,29,2.5,8.6,00:40,12.9,1008.6,08,1004.8,18,46.0,73.0,00:00,27.0,
2024-05-23,5000C,CEUTA,CEUTA,87,19.0,0.0,15.9,05:00,22.2,15:20,12,2.8,6.1,13:50,10.9,1005.9,11,1003.7,,75.0,92.0,21:50,51.0,15:20
2024-05-24,5000C,CEUTA,CEUTA,87,19.8,0.0,17.1,01:50,22.5,12:00,09,3.1,6.4,13:00,10.5,1007.7,24,1003.9,03,81.0,95.0,21:20,67.0,12:30
2024-05-25,5000C,CEUTA,CEUTA,87,20.0,0.0,17.6,01:30,22.4,11:20,10,3.1,7.2,10:00,10.7,1008.6,10,1006.0,18,83.0,96.0,02:10,68.0,11:40
2024-05-26,5000C,CEUTA,CEUTA,87,21.1,0.0,17.7,,24.5,13:10,16,2.5,6.4,18:20,12.1,1007.7,10,1005.1,18,78.0,93.0,04:30,67.0,13:10
2024-05-27,5000C,CEUTA,CEUTA,87,24.6,0.0,17.8,05:00,31.5,14:30,33,1.7,8.3,13:10,12.1,1006.5,,1003.9,17,46.0,92.0,03:40,26.0,16:00
2024-05-28,5000C,CEUTA,CEUTA,87,20.2,0.0,16.8,05:00,23.5,14:40,11,4.2,8.6,18:10,6.4,1009.6,11,1006.5,,84.0,97.0,06:00,66.0,00:30
2024-05-29,5000C,CEUTA,CEUTA,87,21.0,0.0,18.6,,23.5,12:40,08,4.4,9.4,12:00,10.0,1008.3,00,1003.8,24,82.0,95.0,,69.0,
2024-05-30,5000C,CEUTA,CEUTA,87,21.2,0.0,18.4,,23.9,15:00,17,3.1,6.4,10:00,11.4,1003.8,00,998.7,24,77.0,95.0,00:30,63.0,14:30
2024-05-31,5000C,CEUTA,CEUTA,87,21.1,0.0,18.4,03:30,23.8,13:00,11,3.1,8.9,23:50,9.7,1003.0,23,997.3,04,79.0,90.0,,51.0,04:20
2024-06-01,5000C,CEUTA,CEUTA,87,20.6,0.0,18.4,,22.7,12:50,08,4.2,10.0,08:00,4.2,1006.2,22,1002.0,02,82.0,95.0,22:30,73.0,12:00
2024-06-02,5000C,CEUTA,CEUTA,87,20.3,0.0,17.7,04:10,22.9,14:40,11,5.3,11.1,14:40,8.0,1007.1,10,1004.7,04,81.0,96.0,,71.0,14:30
2024-06-03,5000C,CEUTA,CEUTA,87,20.5,0.0,18.1,01:40,22.9,12:40,10,4.2,9.4,14:00,5.5,1007.1,11,1004.6,18,83.0,93.0,,71.0,
2024-06-04,5000C,CEUTA,CEUTA,87,20.4,0.0,17.9,04:50,23.0,13:20,10,2.5,6.4,02:00,12.7,1006.0,,1004.2,17,79.0,94.0,22:50,66.0,13:20
2024-06-05,5000C,CEUTA,CEUTA,87,,0.0,,,,,,3.1,,,,1006.2,11,1003.5,19,,,,,
2024-06-06,5000C,CEUTA,CEUTA,87,22.3,0.0,19.2,00:00,25.4,13:10,11,2.2,7.5,15:40,10.9,1004.1,00,1000.8,17,73.0,91.0,01:40,61.0,11:30
2024-06-07,5000C,CEUTA,CEUTA,87,22.8,0.0,19.5,23:10,26.1,14:10,30,2.5,12.8,14:30,9.1,1005.4,21,1000.5,03,66.0,79.0,00:00,56.0,02:30
2024-06-08,5000C,CEUTA,CEUTA,87,22.4,0.0,18.8,02:50,26.0,12:40,25,3.6,14.2,04:30,10.5,1005.5,22,1002.0,04,64.0,76.0,,49.0,12:40
2024-06-09,5000C,CEUTA,CEUTA,87,21.4,0.0,17.6,05:20,25.2,10:50,24,2.5,10.8,09:40,11.3,1004.8,00,1002.4,16,58.0,78.0,,49.0,10:30
2024-06-10,5000C,CEUTA,CEUTA,87,22.2,0.0,18.7,05:10,25.8,15:00,29,2.5,11.4,11:10,10.3,1004.2,22,1002.0,02,62.0,83.0,05:10,49.0,15:10
2024-06-11,5000C,CEUTA,CEUTA,87,22.1,0.0,18.7,03:40,25.5,14:10,24,4.4,14.2,12:50,12.8,1005.8,23,1002.3,02,60.0,81.0,04:30,50.0,13:40
2024-06-12,5000C,CEUTA,CEUTA,87,22.8,0.0,18.7,23:20,27.0,14:50,28,2.8,10.6,01:10,12.8,1008.8,23,1005.0,01,56.0,82.0,23:30,49.0,16:20
2024-06-13,5000C,CEUTA,CEUTA,87,21.0,0.0,18.1,01:00,23.8,11:00,08,3.1,7.5,12:00,7.9,1010.4,10,1007.4,24,83.0,92.0,05:30,71.0,
2024-06-14,5000C,CEUTA,CEUTA,87,23.2,0.0,19.6,03:30,26.8,13:30,25,1.9,8.9,23:50,10.3,1007.4,00,1003.5,18,64.0,93.0,01:30,38.0,13:10
2024-06-15,5000C,CEUTA,CEUTA,87,23.5,0.0,20.4,23:30,26.6,12:40,27,3.9,13.3,17:30,12.7,1006.0,11,1002.7,03,55.0,74.0,00:30,35.0,21:30
2024-06-16,5000C,CEUTA,CEUTA,87,24.8,0.0,19.3,05:00,30.3,15:20,31,2.5,10.3,00:50,13.0,1004.7,08,1001.8,,37.0,59.0,05:10,22.0,19:30
2024-06-17,5000C,CEUTA,CEUTA,87,24.1,0.0,18.5,05:10,29.7,12:20,07,1.9,5.3,10:20,13.1,1003.2,00,1000.8,18,51.0,61.0,17:10,31.0,01:30
2024-06-18,5000C,CEUTA,CEUTA,87,22.6,0.0,19.2,02:30,25.9,11:40,25,2.2,13.1,14:20,11.1,1007.1,23,1001.9,02,62.0,77.0,,50.0,11:50
2024-06-19,5000C,CEUTA,CEUTA,87,21.9,0.0,18.2,04:00,25.6,11:30,25,3.3,11.7,19:30,9.8,1009.0,23,1005.5,04,57.0,79.0,,37.0,11:10
2024-06-20,5000C,CEUTA,CEUTA,87,21.6,0.0,18.0,05:10,25.2,15:10,32,2.5,10.0,11:00,12.7,1010.1,12,1007.9,,49.0,72.0,05:00,38.0,17:10
2024-06-21,5000C,CEUTA,CEUTA,87,22.6,0.0,17.9,05:10,27.2,13:50,13,2.2,5.8,14:50,13.1,1010.7,22,1008.0,04,49.0,88.0,23:40,30.0,12:50
2024-06-22,5000C,CEUTA,CEUTA,87,22.2,0.0,18.6,03:20,25.8,11:40,18,2.5,6.9,16:10,12.8,1010.3,00,1005.9,24,62.0,93.0,02:30,45.0,11:00
2024-06-23,5000C,CEUTA,CEUTA,87,22.1,0.0,18.5,03:00,25.7,13:30,18,2.5,6.4,12:20,13.0,1005.9,00,1002.4,18,60.0,86.0,,45.0,08:10
2024-06-24,5000C,CEUTA,CEUTA,87,21.8,0.0,19.5,00:40,24.2,12:40,11,3.3,6.9,16:30,9.9,1003.4,,1001.0,17,85.0,95.0,04:30,78.0,10:40
2024-06-25,5000C,CEUTA,CEUTA,87,22.4,0.0,20.0,23:59,24.9,14:00,11,2.8,7.2,00:50,11.2,1002.6,11,998.8,18,81.0,94.0,,66.0,
2024-06-26,5000C,CEUTA,CEUTA,87,23.4,0.0,19.7,,27.1,12:20,30,2.8,13.9,20:00,7.4,1002.0,23,999.1,05,74.0,94.0,00:00,58.0,12:10
2024-06-27,5000C,CEUTA,CEUTA,87,22.4,0.0,19.0,22:40,25.8,15:20,32,2.8,12.5,14:10,7.4,1004.3,,1000.6,03,59.0,75.0,,44.0,16:00
2024-06-28,5000C,CEUTA,CEUTA,87,22.4,2.8,19.8,05:50,25.0,10:00,28,2.5,10.3,15:00,6.9,1008.6,23,1003.2,04,70.0,88.0,11:30,56.0,09:30
2024-06-29,5000C,CEUTA,CEUTA,87,22.2,0.0,18.0,23:40,26.3,13:30,33,2.8,12.2,14:50,9.4,1008.3,00,1004.8,20,66.0,82.0,04:00,57.0,
2024-06-30,5000C,CEUTA,CEUTA,87,22.6,0.0,17.7,01:00,27.6,15:30,30,2.2,11.7,23:00,12.9,1006.3,24,1003.8,03,57.0,79.0,04:20,34.0,15:20
2024-07-01,5000C,CEUTA,CEUTA,87,25.0,0.0,19.9,05:20,30.2,15:40,30,2.8,12.8,09:40,12.8,1008.9,11,1005.6,02,53.0,78.0,05:20,39.0,15:30
2024-07-02,5000C,CEUTA,CEUTA,87,21.7,0.0,18.2,03:00,25.2,13:40,14,2.2,5.3,15:00,12.6,1008.0,10,1004.4,20,77.0,95.0,,66.0,00:10
2024-07-03,5000C,CEUTA,CEUTA,87,22.0,0.0,17.4,03:50,26.6,16:40,14,3.3,6.1,12:50,13.0,1004.9,,1001.6,19,60.0,98.0,03:50,48.0,16:30
2024-07-04,5000C,CEUTA,CEUTA,87,23.2,0.0,19.7,05:10,26.6,16:50,18,3.1,6.7,13:30,12.5,1003.1,10,1000.7,17,79.0,94.0,05:30,68.0,16:40
2024-07-05,5000C,CEUTA,CEUTA,87,25.0,0.0,21.4,23:10,28.6,11:10,99,2.5,7.2,,12.5,1003.6,12,1001.1,04,61.0,83.0,05:10,47.0,12:30
2024-07-06,5000C,CEUTA,CEUTA,87,24.0,0.0,20.4,05:00,27.5,12:30,24,3.6,11.7,17:20,12.9,1003.1,,1001.3,18,59.0,76.0,03:10,48.0,11:30
2024-07-07,5000C,CEUTA,CEUTA,87,23.8,0.0,19.3,23:50,28.4,15:40,28,2.5,11.4,02:00,13.0,1004.5,22,1001.3,02,45.0,65.0,05:10,26.0,18:00
2024-07-08,5000C,CEUTA,CEUTA,87,23.0,0.0,18.0,05:10,28.0,12:00,04,1.7,5.8,11:20,12.9,1005.7,24,1003.5,02,51.0,78.0,22:40,21.0,11:30
2024-07-09,5000C,CEUTA,CEUTA,87,23.2,0.0,18.8,05:30,27.6,14:10,05,1.9,4.4,09:30,12.7,1007.3,23,1004.8,03,56.0,77.0,02:50,42.0,13:10
2024-07-10,5000C,CEUTA,CEUTA,87,25.4,0.0,20.0,05:30,30.9,14:00,34,1.1,8.1,08:50,12.8,1008.0,10,1005.4,17,44.0,68.0,20:30,27.0,12:00
2024-07-11,5000C,CEUTA,CEUTA,87,27.2,0.0,22.0,05:40,32.4,23:00,30,1.7,10.3,23:20,12.4,1007.3,09,1004.2,23,56.0,73.0,02:10,34.0,22:40
2024-07-12,5000C,CEUTA,CEUTA,87,29.8,0.0,24.1,23:20,35.5,15:00,29,2.5,11.4,03:20,12.4,1004.8,07,1000.6,19,35.0,55.0,06:30,13.0,18:50
2024-07-13,5000C,CEUTA,CEUTA,87,27.6,0.0,21.1,23:50,34.1,15:40,29,2.2,11.7,02:20,12.9,1002.7,24,1000.3,03,47.0,62.0,08:20,16.0,01:10
2024-07-14,5000C,CEUTA,CEUTA,87,25.0,0.0,19.9,05:20,30.1,11:10,33,1.7,7.2,01:50,13.0,1005.1,10,1001.8,02,40.0,58.0,19:20,13.0,02:10
2024-07-15,5000C,CEUTA,CEUTA,87,27.6,0.0,22.7,05:20,32.5,13:20,32,2.5,12.5,16:20,12.9,1006.2,11,1003.3,02,38.0,68.0,23:40,13.0,03:40
2024-07-16,5000C,CEUTA,CEUTA,87,29.2,0.0,22.9,04:50,35.6,15:30,28,2.2,11.9,09:30,12.8,1005.6,08,1002.3,18,38.0,66.0,00:00,26.0,16:50
2024-07-17,5000C,CEUTA,CEUTA,87,23.6,0.0,20.9,05:40,26.4,00:40,08,2.8,6.4,14:30,7.6,1007.5,23,1003.8,00,81.0,96.0,23:40,35.0,00:30
2024-07-18,5000C,CEUTA,CEUTA,87,24.9,0.0,22.4,01:40,27.4,14:10,14,3.6,6.7,07:20,6.7,1008.9,23,1005.8,05,89.0,99.0,07:10,75.0,14:40
2024-07-19,5000C,CEUTA,CEUTA,87,25.4,0.0,22.3,23:59,28.5,12:30,16,3.3,5.6,08:10,11.7,1008.7,01,1004.8,24,82.0,98.0,00:00,69.0,12:40
2024-07-20,5000C,CEUTA,CEUTA,87,28.8,0.0,20.7,01:40,36.8,12:30,30,2.8,14.2,19:00,11.6,1004.8,00,1000.2,18,47.0,98.0,04:20,19.0,13:30
2024-07-21,5000C,CEUTA,CEUTA,87,26.0,0.0,21.4,23:59,30.7,15:00,29,3.1,11.1,00:20,12.9,1004.0,11,1001.6,,52.0,80.0,04:20,39.0,17:30
2024-07-22,5000C,CEUTA,CEUTA,87,23.8,0.0,20.9,01:20,26.8,14:30,34,3.9,8.9,05:20,7.6,1008.7,23,1003.2,02,85.0,92.0,,60.0,
2024-07-23,5000C,CEUTA,CEUTA,87,25.2,0.0,22.5,05:50,28.0,11:40,99,3.9,7.5,,10.4,1010.5,12,1008.1,03,83.0,97.0,21:00,69.0,14:20
2024-07-24,5000C,CEUTA,CEUTA,87,24.4,0.0,21.7,,27.1,16:10,99,3.3,5.8,,11.7,1008.7,00,1004.0,24,80.0,95.0,01:00,62.0,16:10
2024-07-25,5000C,CEUTA,CEUTA,87,27.6,0.0,21.1,04:10,34.0,15:30,22,2.5,8.6,15:30,12.2,1004.0,00,998.8,24,56.0,91.0,00:30,22.0,
2024-07-26,5000C,CEUTA,CEUTA,87,25.5,0.0,21.5,23:40,29.5,13:00,32,2.2,7.5,10:40,12.8,1002.6,23,998.4,,55.0,81.0,22:40,35.0,03:00
2024-07-27,5000C,CEUTA,CEUTA,87,24.4,0.0,21.3,05:40,27.4,14:30,09,1.9,6.4,12:10,11.1,1003.4,,1001.0,18,78.0,95.0,01:50,67.0,14:20
2024-07-28,5000C,CEUTA,CEUTA,87,25.0,0.0,22.2,22:20,27.9,14:50,06,3.6,8.6,10:20,2.1,1005.3,21,1002.5,04,88.0,98.0,22:30,76.0,14:50
2024-07-29,5000C,CEUTA,CEUTA,87,24.8,0.0,22.6,19:50,27.1,10:30,18,2.8,8.9,05:40,3.7,1004.6,,1001.8,02,91.0,99.0,20:00,78.0,10:30
2024-07-30,5000C,CEUTA,CEUTA,87,26.4,0.0,23.0,05:00,29.8,14:00,17,2.2,7.5,16:20,12.1,1005.0,10,1002.6,03,75.0,97.0,00:20,62.0,14:30
2024-07-31,5000C,CEUTA,CEUTA,87,26.0,0.0,21.9,03:20,30.2,12:40,99,1.9,4.7,,12.0,1004.9,10,1002.8,24,75.0,92.0,,54.0,23:59
2024-08-01,5000C,CEUTA,CEUTA,87,30.6,0.0,24.7,05:50,36.4,13:50,30,1.4,10.6,16:40,12.0,1003.7,09,1001.2,17,32.0,61.0,01:00,20.0,16:40
2024-08-02,5000C,CEUTA,CEUTA,87,29.7,0.0,24.8,03:50,34.6,12:30,30,2.8,9.7,19:40,12.7,1003.4,11,1001.1,19,34.0,52.0,05:30,16.0,15:40
2024-08-03,5000C,CEUTA,CEUTA,87,26.3,0.0,20.9,22:20,31.7,13:00,31,2.8,11.1,08:50,12.6,1004.1,23,1000.2,04,61.0,100.0,21:40,27.0,
2024-08-04,5000C,CEUTA,CEUTA,87,24.4,0.0,20.8,01:40,27.9,13:30,99,2.5,5.6,,9.1,1005.5,10,1002.6,,80.0,96.0,,67.0,14:10
2024-08-05,5000C,CEUTA,CEUTA,87,25.0,0.0,22.0,23:20,28.0,15:30,99,1.7,5.6,,10.2,1003.6,08,1000.8,18,78.0,91.0,07:20,65.0,
2024-08-06,5000C,CEUTA,CEUTA,87,24.8,0.0,20.5,05:50,29.2,14:00,16,1.4,4.2,12:00,12.2,1002.1,00,999.2,18,76.0,95.0,04:20,63.0,13:30
2024-08-07,5000C,CEUTA,CEUTA,87,25.4,0.0,20.1,05:40,30.7,10:30,16,1.7,4.7,14:50,12.1,1002.5,23,999.2,04,69.0,90.0,21:00,43.0,10:20
2024-08-08,5000C,CEUTA,CEUTA,87,25.6,0.0,21.1,03:00,30.0,12:20,14,1.9,5.3,13:10,10.8,1005.9,23,1002.2,,78.0,92.0,05:50,61.0,14:10
2024-08-09,5000C,CEUTA,CEUTA,87,25.0,0.0,22.0,02:10,28.1,11:00,18,2.5,6.4,17:10,10.9,1007.1,10,1005.4,02,83.0,97.0,22:00,69.0,11:00
2024-08-10,5000C,CEUTA,CEUTA,87,26.8,0.0,23.9,01:20,29.6,14:00,06,3.9,8.1,11:30,11.1,1006.6,00,1003.7,18,83.0,97.0,01:30,68.0,14:10
2024-08-11,5000C,CEUTA,CEUTA,87,26.4,0.0,23.6,03:10,29.3,15:20,06,2.8,6.7,10:10,5.9,1004.8,00,1002.3,18,86.0,97.0,05:30,75.0,15:40
2024-08-12,5000C,CEUTA,CEUTA,87,26.4,0.0,21.6,05:40,31.1,16:00,27,1.4,4.4,01:30,11.5,1004.1,08,1001.1,18,76.0,96.0,06:40,48.0,15:10
2024-08-13,5000C,CEUTA,CEUTA,87,26.5,0.0,21.8,00:00,31.2,16:10,30,2.8,13.9,17:20,12.0,1003.0,13,1000.9,02,47.0,69.0,21:30,25.0,18:20
2024-08-14,5000C,CEUTA,CEUTA,87,26.3,0.0,22.6,06:00,30.0,14:20,27,3.9,15.0,07:10,12.3,1004.1,10,1001.1,16,57.0,72.0,,39.0,20:50
2024-08-15,5000C,CEUTA,CEUTA,87,24.2,0.0,20.8,05:00,27.6,14:00,99,2.5,6.4,,8.1,1005.6,22,1003.0,,82.0,98.0,20:20,56.0,00:00
2024-08-16,5000C,CEUTA,CEUTA,87,25.3,0.0,22.1,21:30,28.5,12:30,08,3.6,8.9,05:40,11.8,1006.7,22,1004.6,,82.0,100.0,22:00,70.0,13:10
2024-08-17,5000C,CEUTA,CEUTA,87,25.6,0.0,22.9,19:40,28.2,13:40,12,3.9,8.1,11:20,7.1,1006.8,10,1003.4,18,88.0,97.0,,73.0,13:30
2024-08-18,5000C,CEUTA,CEUTA,87,27.8,0.0,21.7,05:50,33.8,16:40,30,2.2,5.8,20:00,12.1,1004.3,00,999.7,,54.0,97.0,03:40,27.0,20:30
2024-08-19,5000C,CEUTA,CEUTA,87,29.0,0.0,23.0,23:50,35.0,15:10,34,3.6,14.2,05:50,12.0,1004.2,11,999.2,03,74.0,85.0,06:20,38.0,01:30
2024-08-20,5000C,CEUTA,CEUTA,87,25.3,0.0,21.1,05:50,29.5,12:30,16,1.9,5.3,16:00,12.0,1004.5,11,1001.7,04,69.0,87.0,21:50,49.0,12:30
2024-08-21,5000C,CEUTA,CEUTA,87,26.0,0.0,22.5,02:50,29.5,13:10,99,2.2,5.3,,8.8,1006.7,22,1003.1,04,80.0,95.0,23:30,63.0,09:30
2024-08-22,5000C,CEUTA,CEUTA,87,27.8,0.0,21.8,23:59,33.8,15:30,30,1.4,6.4,15:40,11.7,1006.4,,1002.5,18,63.0,96.0,00:10,39.0,16:00
2024-08-23,5000C,CEUTA,CEUTA,87,26.4,0.0,21.3,03:30,31.6,14:00,35,1.9,6.1,13:50,11.8,1004.4,11,1001.7,18,56.0,79.0,23:59,37.0,14:30
2024-08-24,5000C,CEUTA,CEUTA,87,25.7,0.0,22.4,00:20,29.0,12:50,08,2.2,5.3,11:10,6.7,1004.6,23,1001.6,03,85.0,92.0,23:30,74.0,12:20
2024-08-25,5000C,CEUTA,CEUTA,87,25.2,0.0,22.6,05:30,27.9,10:00,14,1.7,5.0,13:10,10.1,1006.0,22,1003.5,04,83.0,95.0,20:50,73.0,11:20
2024-08-26,5000C,CEUTA,CEUTA,87,26.8,0.0,24.2,06:20,29.4,13:20,11,3.3,7.5,10:10,9.1,1006.9,10,1004.5,,88.0,98.0,,75.0,13:20
2024-08-27,5000C,CEUTA,CEUTA,87,26.4,0.0,23.6,05:20,29.1,12:20,12,3.1,7.2,09:20,10.8,1006.0,10,1003.1,18,89.0,100.0,,74.0,11:40
2024-08-28,5000C,CEUTA,CEUTA,87,25.0,0.4,22.7,23:59,27.4,15:00,06,1.4,5.0,15:20,4.6,1004.9,10,1002.4,17,88.0,98.0,,77.0,15:00
2024-08-29,5000C,CEUTA,CEUTA,87,25.6,0.0,22.4,01:20,28.7,11:50,06,2.5,8.3,15:30,6.5,1004.8,00,1002.2,18,84.0,96.0,02:40,69.0,11:50
2024-08-30,5000C,CEUTA,CEUTA,87,26.2,0.0,23.1,01:10,29.2,11:50,07,3.6,10.8,11:20,4.1,1003.3,00,1000.9,18,86.0,98.0,01:50,73.0,11:40
2024-08-31,5000C,CEUTA,CEUTA,87,25.7,0.0,24.2,01:10,27.2,16:50,19,2.2,6.1,15:30,1.2,1004.1,22,1001.8,03,87.0,96.0,01:20,78.0,16:50
2023-05-01,5000C,CEUTA,CEUTA,87,20.6,0.0,16.7,00:50,24.5,11:00,02,1.9,6.4,12:00,12.4,1007.5,11,1004.0,02,66.0,94.0,23:59,49.0,03:30
2023-05-02,5000C,CEUTA,CEUTA,87,19.8,0.0,17.4,00:50,22.3,14:40,09,3.1,6.9,07:30,9.8,1006.8,00,1003.0,17,83.0,96.0,00:50,73.0,14:50
2023-05-03,5000C,CEUTA,CEUTA,87,19.6,0.0,16.6,23:59,22.6,13:30,09,3.3,8.9,09:30,8.6,1009.9,23,1004.5,00,83.0,93.0,03:00,71.0,13:20
2023-05-04,5000C,CEUTA,CEUTA,87,21.8,0.0,15.6,05:10,28.1,14:30,27,2.2,8.3,17:00,10.8,1010.5,12,1007.8,18,57.0,97.0,02:50,36.0,14:10
2023-05-05,5000C,CEUTA,CEUTA,87,20.6,0.0,17.6,23:50,23.5,14:50,06,1.9,6.1,11:00,12.5,1008.4,00,1004.4,18,66.0,92.0,21:20,46.0,
2023-05-06,5000C,CEUTA,CEUTA,87,20.5,0.0,16.5,05:20,24.5,12:20,28,3.3,14.7,14:20,12.0,1006.2,23,1004.0,05,54.0,91.0,00:40,31.0,17:50
2023-05-07,5000C,CEUTA,CEUTA,87,24.6,0.0,20.0,00:00,29.2,14:00,32,3.3,11.7,02:00,12.6,1010.6,24,1004.8,05,46.0,70.0,00:30,41.0,13:10
2023-05-08,5000C,CEUTA,CEUTA,87,20.3,0.0,17.2,04:50,23.4,23:40,34,2.2,6.1,03:20,9.4,1012.7,11,1009.8,18,77.0,94.0,08:10,50.0,23:40
2023-05-09,5000C,CEUTA,CEUTA,87,25.7,0.0,18.3,05:30,33.1,13:30,29,2.2,12.2,20:40,12.6,1009.9,00,1006.3,,41.0,85.0,05:20,22.0,18:40
2023-05-10,5000C,CEUTA,CEUTA,87,23.6,0.0,18.6,23:50,28.5,07:40,34,2.2,13.1,08:10,9.1,1009.2,11,1005.2,03,64.0,87.0,20:40,37.0,07:40
2023-05-11,5000C,CEUTA,CEUTA,87,20.4,0.0,17.7,02:40,23.0,15:00,06,2.2,6.1,13:20,7.2,1005.8,00,1003.1,18,78.0,94.0,,67.0,13:00
2023-05-12,5000C,CEUTA,CEUTA,87,20.2,0.0,17.5,23:00,22.8,10:40,11,2.5,6.4,06:40,8.6,1004.2,08,1000.8,18,80.0,95.0,,47.0,22:00
2023-05-13,5000C,CEUTA,CEUTA,87,18.2,2.4,16.0,05:40,20.4,08:30,10,3.3,10.6,08:20,5.4,1009.3,22,1001.9,00,82.0,95.0,09:50,54.0,00:00
2023-05-14,5000C,CEUTA,CEUTA,87,20.8,0.0,16.2,05:20,25.4,16:10,30,3.3,13.9,20:50,11.2,1009.7,10,1007.3,18,58.0,89.0,06:20,25.0,22:40
2023-05-15,5000C,CEUTA,CEUTA,87,22.8,0.0,18.8,05:20,26.9,11:20,28,3.6,13.6,17:30,12.7,1008.0,00,1004.1,24,41.0,54.0,05:30,26.0,21:40
2023-05-16,5000C,CEUTA,CEUTA,87,22.7,0.0,17.8,23:50,27.6,12:00,36,1.9,7.8,15:10,12.5,1004.1,00,1000.4,18,53.0,95.0,23:50,27.0,00:10
2023-05-17,5000C,CEUTA,CEUTA,87,18.3,1.4,16.6,23:40,20.0,15:20,18,2.5,8.1,12:50,0.6,1005.6,22,1000.6,02,76.0,95.0,00:00,53.0,15:20
2023-05-18,5000C,CEUTA,CEUTA,87,17.4,1.4,13.5,21:20,21.3,11:10,04,2.2,10.0,16:20,3.6,1007.2,20,1003.8,05,73.0,93.0,,49.0,13:30
2023-05-19,5000C,CEUTA,CEUTA,87,19.2,0.0,13.8,06:00,24.5,15:00,30,2.2,8.3,16:30,11.8,1007.3,09,1004.3,15,65.0,93.0,05:30,47.0,17:50
2023-05-20,5000C,CEUTA,CEUTA,87,18.4,0.4,14.5,05:20,22.4,13:50,12,1.9,6.4,13:50,12.2,1005.7,00,1000.5,24,71.0,92.0,05:40,53.0,14:10
2023-05-21,5000C,CEUTA,CEUTA,87,16.6,20.6,14.5,15:40,18.6,00:00,11,3.3,8.3,07:00,0.4,1001.3,22,998.2,07,84.0,96.0,15:00,70.0,11:00
2023-05-22,5000C,CEUTA,CEUTA,87,16.4,0.8,13.7,05:20,19.2,12:10,35,2.2,5.3,05:50,4.9,1002.4,,1000.3,03,80.0,95.0,,65.0,12:10
2023-05-23,5000C,CEUTA,CEUTA,87,16.4,1.2,14.2,00:00,18.6,15:10,26,1.4,7.5,17:40,1.5,1003.2,23,1000.1,05,80.0,93.0,03:00,70.0,18:10
2023-05-24,5000C,CEUTA,CEUTA,87,17.7,0.0,14.3,05:20,21.1,15:10,16,2.8,6.7,15:40,11.8,1005.7,24,1002.3,03,77.0,93.0,06:10,67.0,14:00
