commune,city_label,wikidata_id,type_label,continent,contientLabel,pays,paysLabel,communauteAutonome,province_label,coordonnees,latitude,longitude,elevation,pointCulminant,pointCulminantLabel,superficie,population
http://www.wikidata.org/entity/Q2314294,La Serna,Q2314294,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.666666666 42.416666666),42.416666666,-4.666666666,866,,,12.3,90
http://www.wikidata.org/entity/Q2314294,La Serna,Q2314294,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.65739 42.41507),42.41507,-4.65739,866,,,12.3,90
http://www.wikidata.org/entity/Q1919374,La Vid de Ojeda,Q1919374,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.383055555 42.660833333),42.660833333,-4.383055555,870,,,20,82
http://www.wikidata.org/entity/Q2359774,Lagartos,Q2359774,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.904444444 42.405555555),42.405555555,-4.904444444,907,,,43.53,117
http://www.wikidata.org/entity/Q1918829,Lantadilla,Q1918829,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.276666666 42.340555555),42.340555555,-4.276666666,769,,,29,277
http://www.wikidata.org/entity/Q956367,Ledigos,Q956367,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.864722222 42.354722222),42.354722222,-4.864722222,889,,,28.3,59
http://www.wikidata.org/entity/Q1918575,Loma de Ucieza,Q1918575,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.579166666 42.441388888),42.441388888,-4.579166666,840,,,71,186
http://www.wikidata.org/entity/Q2269961,Lomas,Q2269961,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.55 42.266666666),42.266666666,-4.55,816,,,17,40
http://www.wikidata.org/entity/Q660256,Magaz de Pisuerga,Q660256,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.429444444 41.981944444),41.981944444,-4.429444444,720,,,27,1065
http://www.wikidata.org/entity/Q783867,Manquillos,Q783867,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.567777777 42.204722222),42.204722222,-4.567777777,756,,,12.6,62
http://www.wikidata.org/entity/Q1918548,Mantinos,Q1918548,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.8425 42.753611111),42.753611111,-4.8425,1149,,,25.53,142
http://www.wikidata.org/entity/Q1907507,Marcilla de Campos,Q1907507,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.4 42.316666666),42.316666666,-4.4,807,,,22,60
http://www.wikidata.org/entity/Q1918869,Mazariegos,Q1918869,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.715555555 42.026944444),42.026944444,-4.715555555,740,,,25.24,202
http://www.wikidata.org/entity/Q1918560,Mazuecos de Valdeginate,Q1918560,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.84 42.168333333),42.168333333,-4.84,785,,,18.56,78
http://www.wikidata.org/entity/Q692937,Melgar de Yuso,Q692937,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.254444444 42.253333333),42.253333333,-4.254444444,749,,,26,269
http://www.wikidata.org/entity/Q1918535,Meneses de Campos,Q1918535,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.92 41.941666666),41.941666666,-4.92,750,,,28.21,109
http://www.wikidata.org/entity/Q390005,Micieces de Ojeda,Q390005,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.461944444 42.690555555),42.690555555,-4.461944444,940,,,20.73,67
http://www.wikidata.org/entity/Q1919373,Monzón de Campos,Q1919373,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.494444444 42.116666666),42.116666666,-4.494444444,750,,,45,608
http://www.wikidata.org/entity/Q1020421,Moratinos,Q1020421,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.926666666 42.360555555),42.360555555,-4.926666666,857,,,29.4,55
http://www.wikidata.org/entity/Q1915062,Mudá,Q1915062,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.394444444 42.875833333),42.875833333,-4.394444444,1001,,,6.81,81
http://www.wikidata.org/entity/Q510205,Nogal de las Huertas,Q510205,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.641388888 42.392222222),42.392222222,-4.641388888,850,,,13.8,46
http://www.wikidata.org/entity/Q1907635,Olea de Boedo,Q1907635,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.449722222 42.608888888),42.608888888,-4.449722222,930,,,8,38
http://www.wikidata.org/entity/Q1919129,Olmos de Ojeda,Q1919129,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.424444444 42.723611111),42.723611111,-4.424444444,925,,,103.6,166
http://www.wikidata.org/entity/Q1916539,Osornillo,Q1916539,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.283055555 42.366666666),42.366666666,-4.283055555,773,,,18,57
http://www.wikidata.org/entity/Q1657059,Osorno la Mayor,Q1657059,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.361388888 42.41),42.41,-4.361388888,808,,,89.16,1180
http://www.wikidata.org/entity/Q8378,Palencia,Q8378,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.533333333 42.016666666),42.016666666,-4.533333333,749,,,94.71,77466
http://www.wikidata.org/entity/Q687315,Palenzuela,Q687315,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.129166666 42.095277777),42.095277777,-4.129166666,802,,,75.72,212
http://www.wikidata.org/entity/Q919652,Paredes de Nava,Q919652,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.694444444 42.152777777),42.152777777,-4.694444444,775,,,129,1927
http://www.wikidata.org/entity/Q1907475,Payo de Ojeda,Q1907475,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.483055555 42.716666666),42.716666666,-4.483055555,1018,,,19.28,59
http://www.wikidata.org/entity/Q1919394,Pedraza de Campos,Q1919394,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.734722222 41.983888888),41.983888888,-4.734722222,750,,,32.38,73
http://www.wikidata.org/entity/Q1918886,Pedrosa de la Vega,Q1918886,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.745833333 42.482222222),42.482222222,-4.745833333,890,,,21.06,277
http://www.wikidata.org/entity/Q2314270,Perales,Q2314270,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.580277777 42.193888888),42.193888888,-4.580277777,770,,,27.46,112
http://www.wikidata.org/entity/Q1920683,Pino del Río,Q1920683,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.807777777 42.644166666),42.644166666,-4.807777777,990,,,52,162
http://www.wikidata.org/entity/Q1918806,Piña de Campos,Q1918806,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.436944444 42.213611111),42.213611111,-4.436944444,760,,,12.39,185
http://www.wikidata.org/entity/Q1919717,Población de Arroyo,Q1919717,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.873888888 42.336388888),42.336388888,-4.873888888,850,,,23,44
http://www.wikidata.org/entity/Q986562,Población de Campos,Q986562,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.446944444 42.269722222),42.269722222,-4.446944444,768,,,23,119
http://www.wikidata.org/entity/Q1918109,Población de Cerrato,Q1918109,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.428333333 41.792777777),41.792777777,-4.428333333,806,,,19.8,102
http://www.wikidata.org/entity/Q735872,Polentinos,Q735872,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.526944444 42.938888888),42.938888888,-4.526944444,1224,,,15,41
http://www.wikidata.org/entity/Q1907342,Pomar de Valdivia,Q1907342,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.169444444 42.773888888),42.773888888,-4.169444444,963,,,80,488
http://www.wikidata.org/entity/Q1918458,Poza de la Vega,Q1918458,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.796666666 42.578333333),42.578333333,-4.796666666,940,,,24.29,160
http://www.wikidata.org/entity/Q1767816,Pozo de Urama,Q1767816,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.894722222 42.254166666),42.254166666,-4.894722222,807,,,14,21
http://www.wikidata.org/entity/Q1919141,Prádanos de Ojeda,Q1919141,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.347777777 42.682222222),42.682222222,-4.347777777,927,,,21.32,181
http://www.wikidata.org/entity/Q1918847,Páramo de Boedo,Q1918847,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.4 42.5775),42.5775,-4.4,864,,,22.76,103
http://www.wikidata.org/entity/Q1918847,Páramo de Boedo,Q1918847,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.40042 42.57842),42.57842,-4.40042,864,,,22.76,103
http://www.wikidata.org/entity/Q1919402,Quintana del Puente,Q1919402,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.206388888 42.083611111),42.083611111,-4.206388888,769,,,11.52,248
http://www.wikidata.org/entity/Q486593,Quintanilla de Onsoña,Q486593,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.663611111 42.469166666),42.469166666,-4.663611111,888,,,51.06,167
http://www.wikidata.org/entity/Q925614,Reinoso de Cerrato,Q925614,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.383055555 41.975833333),41.975833333,-4.383055555,740,,,23,58
http://www.wikidata.org/entity/Q1918767,Renedo de la Vega,Q1918767,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.702777777 42.453611111),42.453611111,-4.702777777,851,,,22.25,193
http://www.wikidata.org/entity/Q1916499,Requena de Campos,Q1916499,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.343611111 42.307777777),42.307777777,-4.343611111,790,,,13,27
http://www.wikidata.org/entity/Q1918878,Respenda de la Peña,Q1918878,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.686666666 42.764166666),42.764166666,-4.686666666,1015,,,65.65,140
http://www.wikidata.org/entity/Q1908322,Revenga de Campos,Q1908322,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.4825 42.283888888),42.283888888,-4.4825,763,,,22.41,127
http://www.wikidata.org/entity/Q1916515,Revilla de Collazos,Q1916515,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.504166666 42.629722222),42.629722222,-4.504166666,930,,,20.56,75
http://www.wikidata.org/entity/Q1918820,Ribas de Campos,Q1918820,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.516666666 42.153888888),42.153888888,-4.516666666,760,,,15.49,150
http://www.wikidata.org/entity/Q1906843,Riberos de la Cueza,Q1906843,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.725277777 42.278333333),42.278333333,-4.725277777,802,,,19.79,52
http://www.wikidata.org/entity/Q773408,Saldaña,Q773408,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.737277777 42.520166666),42.520166666,-4.737277777,968,,,132,2844
http://www.wikidata.org/entity/Q1918470,Salinas de Pisuerga,Q1918470,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.378055555 42.848611111),42.848611111,-4.378055555,947,,,21.2,348
http://www.wikidata.org/entity/Q1020397,San Cebrián de Campos,Q1020397,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.530833333 42.201388888),42.201388888,-4.530833333,780,,,32,400
http://www.wikidata.org/entity/Q1995261,San Cebrián de Mudá,Q1995261,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.386111111 42.891666666),42.891666666,-4.386111111,1152,,,44,142
http://www.wikidata.org/entity/Q1906833,San Cristóbal de Boedo,Q1906833,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.353055555 42.541666666),42.541666666,-4.353055555,883,,,10.78,20
http://www.wikidata.org/entity/Q1907490,San Mamés de Campos,Q1907490,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.565833333 42.354722222),42.354722222,-4.565833333,822,,,15.54,44
http://www.wikidata.org/entity/Q1906480,San Román de la Cuba,Q1906480,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.857222222 42.262777777),42.262777777,-4.857222222,804,,,18,53
http://www.wikidata.org/entity/Q1948957,Santa Cecilia del Alcor,Q1948957,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.658888888 41.933888888),41.933888888,-4.658888888,849,,,20,91
http://www.wikidata.org/entity/Q1906821,Santa Cruz de Boedo,Q1906821,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.373611111 42.524444444),42.524444444,-4.373611111,850,,,25.51,51
http://www.wikidata.org/entity/Q977008,Santervás de la Vega,Q977008,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.799166666 42.506388888),42.506388888,-4.799166666,894,,,70,392
http://www.wikidata.org/entity/Q1906868,Santibáñez de Ecla,Q1906868,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.375 42.706666666),42.706666666,-4.375,1077,,,25.53,42
http://www.wikidata.org/entity/Q1766448,Santibáñez de la Peña,Q1766448,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.729166666 42.81),42.81,-4.729166666,1084,,,111.74,892
http://www.wikidata.org/entity/Q1918060,Santoyo,Q1918060,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.343333333 42.214722222),42.214722222,-4.343333333,780,,,34.69,187
http://www.wikidata.org/entity/Q1918481,Soto de Cerrato,Q1918481,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.429722222 41.953333333),41.953333333,-4.429722222,720,,,13,166
http://www.wikidata.org/entity/Q1949169,Sotobañado y Priorato,Q1949169,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.441666666 42.591111111),42.591111111,-4.441666666,890,,,25,154
http://www.wikidata.org/entity/Q1918812,Tabanera de Cerrato,Q1918812,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.123055555 42.025277777),42.025277777,-4.123055555,798,,,46.34,133
http://www.wikidata.org/entity/Q1906976,Tabanera de Valdavia,Q1906976,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.691944444 42.646388888),42.646388888,-4.691944444,983,,,21.46,20
http://www.wikidata.org/entity/Q1798769,Tariego de Cerrato,Q1798769,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.48 41.904444444),41.904444444,-4.48,750,,,20.68,504
http://www.wikidata.org/entity/Q603164,Torquemada,Q603164,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.3189266 42.0340573),42.0340573,-4.3189266,741,,,83.63,964
http://www.wikidata.org/entity/Q1906728,Torremormojón,Q1906728,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.7775 41.961111111),41.961111111,-4.7775,754,,,28.24,41
http://www.wikidata.org/entity/Q1906984,Triollo,Q1906984,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.680833333 42.924166666),42.924166666,-4.680833333,1300,,,63,73
http://www.wikidata.org/entity/Q1918493,Támara de Campos,Q1918493,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.393611111 42.203333333),42.203333333,-4.393611111,790,,,20.75,70
http://www.wikidata.org/entity/Q1815688,Valbuena de Pisuerga,Q1815688,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.238888888 42.145277777),42.145277777,-4.238888888,770,,,29,49
http://www.wikidata.org/entity/Q1918096,Valde-Ucieza,Q1918096,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.566666666 42.4),42.4,-4.566666666,840,,,42.59,77
http://www.wikidata.org/entity/Q1905926,Valdeolmillos,Q1905926,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.400277777 42.041111111),42.041111111,-4.400277777,793,,,20.59,56
http://www.wikidata.org/entity/Q1906496,Valderrábano,Q1906496,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.654722222 42.605833333),42.605833333,-4.654722222,975,,,28.81,47
http://www.wikidata.org/entity/Q1919153,Valle de Cerrato,Q1919153,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.361944444 41.879722222),41.879722222,-4.361944444,815,,,38,77
http://www.wikidata.org/entity/Q1918785,Valle del Retortillo,Q1918785,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.79 42.235277777),42.235277777,-4.79,770,,,29.02,155
http://www.wikidata.org/entity/Q986559,Velilla del Río Carrión,Q986559,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.845833333 42.826111111),42.826111111,-4.845833333,1121,,,199,1104
http://www.wikidata.org/entity/Q1657213,Venta de Baños,Q1657213,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.49454 41.9213806),41.9213806,-4.49454,723,,,14.25,6372
http://www.wikidata.org/entity/Q672722,Vertavillo,Q672722,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.327222222 41.831944444),41.831944444,-4.327222222,810,,,57,162
http://www.wikidata.org/entity/Q1985351,Villabasta de Valdavia,Q1985351,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.6025 42.560833333),42.560833333,-4.6025,920,,,11,33
http://www.wikidata.org/entity/Q1906752,Villacidaler,Q1906752,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.974166666 42.221666666),42.221666666,-4.974166666,786,,,21.78,44
http://www.wikidata.org/entity/Q1906856,Villaconancio,Q1906856,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.223888888 41.871944444),41.871944444,-4.223888888,810,,,34,48
http://www.wikidata.org/entity/Q191770,Villada,Q191770,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.967777777 42.248888888),42.248888888,-4.967777777,790,,,65,863
http://www.wikidata.org/entity/Q1906953,Villaeles de Valdavia,Q1906953,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.584444444 42.565277777),42.565277777,-4.584444444,890,,,20.67,47
http://www.wikidata.org/entity/Q1918842,Villaherreros,Q1918842,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.461111111 42.389166666),42.389166666,-4.461111111,840,,,40.79,211
http://www.wikidata.org/entity/Q1918587,Villahán,Q1918587,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.131111111 42.050833333),42.050833333,-4.131111111,784,,,32.6,96
http://www.wikidata.org/entity/Q1906914,Villalaco,Q1906914,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.259444444 42.155),42.155,-4.259444444,767,,,18,67
http://www.wikidata.org/entity/Q1919165,Villalba de Guardo,Q1919165,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.822222222 42.722222222),42.722222222,-4.822222222,1133,,,34,194
http://www.wikidata.org/entity/Q1010261,Villalcázar de Sirga,Q1010261,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.543055555 42.316666666),42.316666666,-4.543055555,808,,,25,160
http://www.wikidata.org/entity/Q1906503,Villalcón,Q1906503,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.855 42.293055555),42.293055555,-4.855,815,,,26.32,45
http://www.wikidata.org/entity/Q191773,Villalobón,Q191773,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.503888888 42.029444444),42.029444444,-4.503888888,767,,,19,1955
http://www.wikidata.org/entity/Q1919363,Villaluenga de la Vega,Q1919363,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.765277777 42.523888888),42.523888888,-4.765277777,916,,,26.31,519
http://www.wikidata.org/entity/Q1919177,Villamartín de Campos,Q1919177,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.663611111 42.015),42.015,-4.663611111,750,,,36,170
http://www.wikidata.org/entity/Q521159,Villamediana,Q521159,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.361388888 42.049722222),42.049722222,-4.361388888,798,,,58,177
http://www.wikidata.org/entity/Q1918506,Villameriel,Q1918506,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.475555555 42.528333333),42.528333333,-4.475555555,906,,,53,109
http://www.wikidata.org/entity/Q1917722,Villamoronta,Q1917722,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.698611111 42.4025),42.4025,-4.698611111,843,,,13.29,236
http://www.wikidata.org/entity/Q1906884,Villamuera de la Cueza,Q1906884,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.687777777 42.258611111),42.258611111,-4.687777777,807,,,25,36
http://www.wikidata.org/entity/Q936806,Villamuriel de Cerrato,Q936806,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.515539 41.9500494),41.9500494,-4.515539,727,,,40,6501
http://www.wikidata.org/entity/Q1918729,Villanueva del Rebollar,Q1918729,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.742222222 42.240833333),42.240833333,-4.742222222,816,,,16.56,67
http://www.wikidata.org/entity/Q1918075,Villanuño de Valdavia,Q1918075,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.5175 42.508888888),42.508888888,-4.5175,837,,,31,91
http://www.wikidata.org/entity/Q2047563,Villaprovedo,Q2047563,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.395555555 42.515555555),42.515555555,-4.395555555,855,,,26.42,46
http://www.wikidata.org/entity/Q1014717,Villarmentero de Campos,Q1014717,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.5 42.297222222),42.297222222,-4.5,831,,,8,26
http://www.wikidata.org/entity/Q1922171,Villarrabé,Q1922171,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.7840853 42.4206517),42.4206517,-4.7840853,1001,,,80.29,170
http://www.wikidata.org/entity/Q1769037,Villarramiel,Q1769037,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.913055555 42.0425),42.0425,-4.913055555,754,,,30.26,782
http://www.wikidata.org/entity/Q1922181,Villasarracino,Q1922181,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.496388888 42.411944444),42.411944444,-4.496388888,840,,,20,125
http://www.wikidata.org/entity/Q1766721,Villasila de Valdavia,Q1766721,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.557222222 42.532222222),42.532222222,-4.557222222,900,,,30.25,64
http://www.wikidata.org/entity/Q1917734,Villaturde,Q1917734,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.671111111 42.376388888),42.376388888,-4.671111111,830,,,26,148
http://www.wikidata.org/entity/Q1922113,Villaumbrales,Q1922113,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.613055555 42.088888888),42.088888888,-4.613055555,735,,,42,627
http://www.wikidata.org/entity/Q1769420,Villaviudas,Q1769420,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.3425 41.961388888),41.961388888,-4.3425,730,,,37.36,356
http://www.wikidata.org/entity/Q1922097,Villerías de Campos,Q1922097,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.855555555 41.944444444),41.944444444,-4.855555555,753,,,22,71
http://www.wikidata.org/entity/Q1766675,Villodre,Q1766675,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.245277777 42.211666666),42.211666666,-4.245277777,770,,,9,22
http://www.wikidata.org/entity/Q1990510,Villodrigo,Q1990510,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.094722222 42.144444444),42.144444444,-4.094722222,764,,,9,96
http://www.wikidata.org/entity/Q1922123,Villoldo,Q1922123,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.595833333 42.245),42.245,-4.595833333,790,,,40,333
http://www.wikidata.org/entity/Q1922132,Villota del Páramo,Q1922132,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.848055555 42.551666666),42.551666666,-4.848055555,969,,,78,295
http://www.wikidata.org/entity/Q1651684,Villovieco,Q1651684,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Palencia,Point(-4.481944444 42.295),42.295,-4.481944444,789,,,23.53,62
http://www.wikidata.org/entity/Q1634871,Abusejo,Q1634871,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Salamanque,Point(-6.14 40.709722222),40.709722222,-6.14,839,,,23.1,148
http://www.wikidata.org/entity/Q1634860,Agallas,Q1634860,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Salamanque,Point(-6.442222222 40.448611111),40.448611111,-6.442222222,803,,,44.61,122
http://www.wikidata.org/entity/Q1628684,Ahigal de Villarino,Q1628684,city,,,http://www.wikidata.org/entity/Q29,Espagne,Castille et Leon,Salamanque,Point(-6.381111111 41.158333333),41.158333333,-6.381111111,764,,,24.11,30
